"","WaterBody","DateTime","yyyy","mm","dd","doy","hh","Temp","Salinity","CO2","DO","pH"
"6124","CB",2016-01-05 19:00:00,2016,1,5,5,14,4.95155,29.7114062556565,NA,NA,7.9912
"6125","CB",2016-01-05 20:00:00,2016,1,5,5,15,4.8272,29.7571691158163,NA,NA,8.0033
"6126","CB",2016-01-05 21:00:00,2016,1,5,5,16,4.957,29.7423688747702,NA,NA,8.0108
"6127","CB",2016-01-05 22:00:00,2016,1,5,5,17,4.1211,28.8090552113396,NA,NA,8.0383
"6128","CB",2016-01-05 23:00:00,2016,1,5,5,18,4.31435,28.5721588832712,NA,NA,8.0459
"6129","CB",2016-01-06 00:00:00,2016,1,5,5,19,4.58565,28.7515354548049,NA,NA,8.04365
"6130","CB",2016-01-06 01:00:00,2016,1,5,5,20,4.6525,28.8806612905739,NA,NA,8.0473
"6131","CB",2016-01-06 02:00:00,2016,1,5,5,21,5.01195,29.0654822276312,NA,NA,8.0398
"6132","CB",2016-01-06 03:00:00,2016,1,5,5,22,5.01385,29.5847535203128,NA,NA,8.0357
"6133","CB",2016-01-06 04:00:00,2016,1,5,5,23,5.07285,29.5650145079941,NA,NA,8.031
"6134","CB",2016-01-06 05:00:00,2016,1,6,6,0,5.2443,29.6524928552124,NA,NA,8.0197
"6135","CB",2016-01-06 06:00:00,2016,1,6,6,1,4.8931,29.8251758965847,NA,NA,8.0216
"6136","CB",2016-01-06 07:00:00,2016,1,6,6,2,5.2876,29.769973338693,NA,NA,8.0137
"6137","CB",2016-01-06 08:00:00,2016,1,6,6,3,5.547,29.9018765305587,NA,NA,8.0043
"6138","CB",2016-01-06 09:00:00,2016,1,6,6,4,5.59135,30.0407334166249,NA,NA,7.9994
"6139","CB",2016-01-06 10:00:00,2016,1,6,6,5,5.75245,30.2889531729287,NA,NA,7.994
"6140","CB",2016-01-06 11:00:00,2016,1,6,6,6,5.54525,30.3828394608681,NA,NA,7.998
"6141","CB",2016-01-06 12:00:00,2016,1,6,6,7,5.21985,30.4132694559144,NA,NA,7.9951
"6142","CB",2016-01-06 13:00:00,2016,1,6,6,8,4.7659,30.3829983270598,NA,NA,8.0146
"6143","CB",2016-01-06 14:00:00,2016,1,6,6,9,5.08765,30.3412118728775,NA,NA,8.0097
"6144","CB",2016-01-06 15:00:00,2016,1,6,6,10,5.0498,30.308340645377,NA,NA,8.01395
"6145","CB",2016-01-06 16:00:00,2016,1,6,6,11,5.14095,30.3814695025333,NA,NA,8.0063
"6146","CB",2016-01-06 17:00:00,2016,1,6,6,12,5.1064,30.358998574903,NA,NA,8.0043
"6147","CB",2016-01-06 18:00:00,2016,1,6,6,13,5.21045,30.3346384289394,NA,NA,8.0025
"6148","CB",2016-01-06 19:00:00,2016,1,6,6,14,5.78695,30.4158765000899,NA,NA,7.9927
"6149","CB",2016-01-06 20:00:00,2016,1,6,6,15,5.9353,30.5037752116513,NA,NA,7.9865
"6150","CB",2016-01-06 21:00:00,2016,1,6,6,16,5.6519,30.6810508657993,NA,NA,7.9982
"6151","CB",2016-01-06 22:00:00,2016,1,6,6,17,4.5038,30.5609047315457,NA,NA,8.0063
"6152","CB",2016-01-06 23:00:00,2016,1,6,6,18,4.36375,28.693062567684,NA,NA,8.0369
"6153","CB",2016-01-07 00:00:00,2016,1,6,6,19,4.44425,28.4392780464708,NA,NA,8.0385
"6154","CB",2016-01-07 01:00:00,2016,1,6,6,20,4.6593,28.4158405661545,NA,NA,8.04005
"6155","CB",2016-01-07 02:00:00,2016,1,6,6,21,4.96485,29.2408680493532,NA,NA,8.0413
"6156","CB",2016-01-07 03:00:00,2016,1,6,6,22,5.18955,29.6396018564405,NA,NA,8.0513
"6157","CB",2016-01-07 04:00:00,2016,1,6,6,23,4.95545,29.7967999149122,NA,NA,8.0376
"6158","CB",2016-01-07 05:00:00,2016,1,7,7,0,5.01275,29.7766706278282,NA,NA,8.028
"6159","CB",2016-01-07 06:00:00,2016,1,7,7,1,5.2361,29.8330106000854,NA,NA,8.027
"6160","CB",2016-01-07 07:00:00,2016,1,7,7,2,5.35505,29.9954789155663,NA,NA,8.0151
"6161","CB",2016-01-07 08:00:00,2016,1,7,7,3,5.56475,30.3976318517655,NA,NA,8.0059
"6162","CB",2016-01-07 09:00:00,2016,1,7,7,4,5.7043,30.6205344214786,NA,NA,7.9947
"6163","CB",2016-01-07 10:00:00,2016,1,7,7,5,5.68385,30.6315408712543,NA,NA,7.9984
"6164","CB",2016-01-07 11:00:00,2016,1,7,7,6,5.53135,30.6572043001326,NA,NA,7.9976
"6165","CB",2016-01-07 12:00:00,2016,1,7,7,7,4.67505,29.5080916973486,NA,NA,8.0177
"6166","CB",2016-01-07 13:00:00,2016,1,7,7,8,4.6501,29.5182184700408,NA,NA,8.0245
"6167","CB",2016-01-07 14:00:00,2016,1,7,7,9,4.941,29.5458281960301,NA,NA,8.018
"6168","CB",2016-01-07 15:00:00,2016,1,7,7,10,5.2467,29.9582112331462,NA,NA,8.0074
"6169","CB",2016-01-07 16:00:00,2016,1,7,7,11,5.22225,30.0994537311666,NA,NA,8.0094
"6170","CB",2016-01-07 17:00:00,2016,1,7,7,12,5.13975,30.2320432225299,NA,NA,8.0087
"6171","CB",2016-01-07 18:00:00,2016,1,7,7,13,5.32155,30.1988969796203,NA,NA,8.0086
"6172","CB",2016-01-07 19:00:00,2016,1,7,7,14,5.52465,30.241599450167,NA,NA,7.9988
"6173","CB",2016-01-07 20:00:00,2016,1,7,7,15,5.4753,30.2984077128898,NA,NA,8.0012
"6174","CB",2016-01-07 21:00:00,2016,1,7,7,16,5.2829,30.35474449186,NA,NA,8.0106
"6175","CB",2016-01-07 22:00:00,2016,1,7,7,17,5.3315,30.322785762167,NA,NA,8.0215
"6176","CB",2016-01-07 23:00:00,2016,1,7,7,18,4.5911,28.3314733929401,NA,NA,8.0399
"6177","CB",2016-01-08 00:00:00,2016,1,7,7,19,4.69645,28.3698051397866,NA,NA,8.0381
"6178","CB",2016-01-08 01:00:00,2016,1,7,7,20,4.9069,28.4249502187537,NA,NA,8.0437
"6179","CB",2016-01-08 02:00:00,2016,1,7,7,21,5.188,28.937919197266,NA,NA,8.0399
"6180","CB",2016-01-08 03:00:00,2016,1,7,7,22,5.55585,30.0572603059438,NA,NA,8.0284
"6181","CB",2016-01-08 04:00:00,2016,1,7,7,23,5.53365,30.3426042662921,NA,NA,8.0238
"6182","CB",2016-01-08 05:00:00,2016,1,8,8,0,5.4225,30.3309508660898,NA,NA,8.0209
"6183","CB",2016-01-08 06:00:00,2016,1,8,8,1,5.4097,30.3330170636768,NA,NA,8.0167
"6184","CB",2016-01-08 07:00:00,2016,1,8,8,2,5.39915,30.3129639667198,NA,NA,8.02025
"6185","CB",2016-01-08 08:00:00,2016,1,8,8,3,5.44155,30.3307657892044,NA,NA,8.01735
"6186","CB",2016-01-08 09:00:00,2016,1,8,8,4,5.55425,30.2985040712982,NA,NA,8.0092
"6187","CB",2016-01-08 10:00:00,2016,1,8,8,5,5.6457,30.3039849124999,NA,NA,7.99915
"6188","CB",2016-01-08 11:00:00,2016,1,8,8,6,3.8679,28.015374080735,NA,NA,8.03335
"6189","CB",2016-01-08 12:00:00,2016,1,8,8,7,4.2159,27.5761043506113,NA,NA,8.05205
"6190","CB",2016-01-08 13:00:00,2016,1,8,8,8,4.3039,27.6630786606455,NA,NA,8.0475
"6191","CB",2016-01-08 14:00:00,2016,1,8,8,9,4.9174,28.5992771130991,NA,NA,8.0412
"6192","CB",2016-01-08 15:00:00,2016,1,8,8,10,4.61145,29.144002146378,NA,NA,8.0336
"6193","CB",2016-01-08 16:00:00,2016,1,8,8,11,4.75795,28.8644183217771,NA,NA,8.0405
"6194","CB",2016-01-08 17:00:00,2016,1,8,8,12,4.92955,29.5799567691126,NA,NA,8.0241
"6195","CB",2016-01-08 18:00:00,2016,1,8,8,13,5.10255,29.5831095747609,NA,NA,8.01865
"6196","CB",2016-01-08 19:00:00,2016,1,8,8,14,4.96895,29.6545968383715,NA,NA,8.01615
"6197","CB",2016-01-08 20:00:00,2016,1,8,8,15,4.7782,29.8087945748782,NA,NA,8.0247
"6198","CB",2016-01-08 21:00:00,2016,1,8,8,16,4.61235,29.6094759172931,NA,NA,8.032
"6199","CB",2016-01-08 22:00:00,2016,1,8,8,17,4.71455,29.2054273137147,NA,NA,8.0315
"6200","CB",2016-01-08 23:00:00,2016,1,8,8,18,4.67255,29.2478751071863,NA,NA,8.038
"6201","CB",2016-01-09 00:00:00,2016,1,8,8,19,4.6004,28.8203778522251,NA,NA,8.04435
"6202","CB",2016-01-09 01:00:00,2016,1,8,8,20,4.53415,28.3615355331155,NA,NA,8.0498
"6203","CB",2016-01-09 02:00:00,2016,1,8,8,21,4.64525,28.2794695281077,NA,NA,8.0629
"6204","CB",2016-01-09 03:00:00,2016,1,8,8,22,4.85565,28.4456967517177,NA,NA,8.05715
"6205","CB",2016-01-09 04:00:00,2016,1,8,8,23,5.1595,29.1835975040369,NA,NA,8.04045
"6206","CB",2016-01-09 05:00:00,2016,1,9,9,0,5.2601,29.7654402337007,NA,NA,8.0259
"6207","CB",2016-01-09 06:00:00,2016,1,9,9,1,5.34595,30.0091230530363,NA,NA,8.0115
"6208","CB",2016-01-09 07:00:00,2016,1,9,9,2,5.3237,30.023128468013,NA,NA,8.0122
"6209","CB",2016-01-09 08:00:00,2016,1,9,9,3,5.39045,30.1266344621909,NA,NA,8.0065
"6210","CB",2016-01-09 09:00:00,2016,1,9,9,4,5.18005,30.0674972093796,NA,NA,8.01655
"6211","CB",2016-01-09 10:00:00,2016,1,9,9,5,5.39775,30.0362741309146,NA,NA,8.0039
"6212","CB",2016-01-09 11:00:00,2016,1,9,9,6,5.4167,30.3176427362888,NA,NA,8.0018
"6213","CB",2016-01-09 12:00:00,2016,1,9,9,7,4.63695,29.701127783076,NA,NA,8.0238
"6214","CB",2016-01-09 13:00:00,2016,1,9,9,8,4.5338,28.275402989099,NA,NA,8.0416
"6215","CB",2016-01-09 14:00:00,2016,1,9,9,9,4.5671,28.2969269274779,NA,NA,8.0373
"6216","CB",2016-01-09 15:00:00,2016,1,9,9,10,4.6737,28.4813331027684,NA,NA,8.02365
"6217","CB",2016-01-09 16:00:00,2016,1,9,9,11,4.52245,28.5118902070925,NA,NA,8.0309
"6218","CB",2016-01-09 17:00:00,2016,1,9,9,12,4.5942,28.5500481054927,NA,NA,8.0272
"6219","CB",2016-01-09 18:00:00,2016,1,9,9,13,5.06765,28.9376470032532,NA,NA,8.012
"6220","CB",2016-01-09 19:00:00,2016,1,9,9,14,5.14875,29.5692237611529,NA,NA,8.01265
"6221","CB",2016-01-09 20:00:00,2016,1,9,9,15,5.1352,29.7320130445793,NA,NA,8.00855
"6222","CB",2016-01-09 21:00:00,2016,1,9,9,16,5.11815,29.948395910212,NA,NA,8.0117
"6223","CB",2016-01-09 22:00:00,2016,1,9,9,17,5.18225,29.9869493949304,NA,NA,8.00475
"6224","CB",2016-01-09 23:00:00,2016,1,9,9,18,5.052,29.9567924816012,NA,NA,8.01365
"6225","CB",2016-01-10 00:00:00,2016,1,9,9,19,4.4942,28.2000350480617,NA,NA,8.0477
"6226","CB",2016-01-10 01:00:00,2016,1,9,9,20,4.6092,28.1662820948626,NA,NA,8.05285
"6227","CB",2016-01-10 02:00:00,2016,1,9,9,21,4.54375,28.0094824393566,NA,NA,8.04565
"6228","CB",2016-01-10 03:00:00,2016,1,9,9,22,4.5978,28.3198096611908,NA,NA,8.0402
"6229","CB",2016-01-10 04:00:00,2016,1,9,9,23,4.55015,28.2981491901988,NA,NA,8.039
"6230","CB",2016-01-10 05:00:00,2016,1,10,10,0,4.85945,28.4571325546822,NA,NA,8.0352
"6231","CB",2016-01-10 06:00:00,2016,1,10,10,1,4.916,29.1249476626422,NA,NA,8.0315
"6232","CB",2016-01-10 07:00:00,2016,1,10,10,2,5.01485,29.4161311456516,NA,NA,8.01815
"6233","CB",2016-01-10 08:00:00,2016,1,10,10,3,5.04465,29.5461316020542,NA,NA,8.01615
"6234","CB",2016-01-10 09:00:00,2016,1,10,10,4,5.05315,29.7294353611865,NA,NA,8.0143
"6235","CB",2016-01-10 10:00:00,2016,1,10,10,5,5.041,29.7354367888084,NA,NA,8.0144
"6236","CB",2016-01-10 11:00:00,2016,1,10,10,6,4.89775,29.5356128725036,NA,NA,8.0046
"6237","CB",2016-01-10 12:00:00,2016,1,10,10,7,4.75595,29.3457732448005,NA,NA,8.0139
"6238","CB",2016-01-10 13:00:00,2016,1,10,10,8,4.4106,27.4809279784973,NA,NA,8.0339
"6239","CB",2016-01-10 14:00:00,2016,1,10,10,9,4.6142,28.1098669565956,NA,NA,8.03695
"6240","CB",2016-01-10 15:00:00,2016,1,10,10,10,4.6885,28.2663347225964,NA,NA,8.03475
"6241","CB",2016-01-10 16:00:00,2016,1,10,10,11,5.1853,29.7560475812124,NA,NA,8.0187
"6242","CB",2016-01-10 17:00:00,2016,1,10,10,12,4.99625,29.7567065494369,NA,NA,8.0156
"6243","CB",2016-01-10 18:00:00,2016,1,10,10,13,5.1319,29.7309511249812,NA,NA,8.00745
"6244","CB",2016-01-10 19:00:00,2016,1,10,10,14,5.1818,29.8386374230467,NA,NA,8.0067
"6245","CB",2016-01-10 20:00:00,2016,1,10,10,15,5.45175,30.0229436851199,NA,NA,8.0046
"6246","CB",2016-01-10 21:00:00,2016,1,10,10,16,5.428,30.4009942794368,NA,NA,7.9972
"6247","CB",2016-01-10 22:00:00,2016,1,10,10,17,5.44805,30.3361493989501,NA,NA,7.997
"6248","CB",2016-01-10 23:00:00,2016,1,10,10,18,5.39295,30.3707089356838,NA,NA,7.9941
"6249","CB",2016-01-11 00:00:00,2016,1,10,10,19,5.5333,30.0958412628952,NA,NA,8.0053
"6250","CB",2016-01-11 01:00:00,2016,1,10,10,20,5.6837,30.1518440049111,NA,NA,8.00965
"6251","CB",2016-01-11 02:00:00,2016,1,10,10,21,5.6552,29.9663755975157,NA,NA,8.00575
"6252","CB",2016-01-11 03:00:00,2016,1,10,10,22,5.47605,29.8515870714558,NA,NA,8.01345
"6253","CB",2016-01-11 04:00:00,2016,1,10,10,23,5.4028,29.8949066526746,NA,NA,8.0143
"6254","CB",2016-01-11 05:00:00,2016,1,11,11,0,5.1604,30.1928975489521,NA,NA,8.01665
"6255","CB",2016-01-11 06:00:00,2016,1,11,11,1,5.3551,30.3113234423921,NA,NA,8.0211
"6256","CB",2016-01-11 07:00:00,2016,1,11,11,2,5.53745,30.4173393024884,NA,NA,8.0092
"6257","CB",2016-01-11 08:00:00,2016,1,11,11,3,5.4669,30.250471760582,NA,NA,8.0039
"6258","CB",2016-01-11 09:00:00,2016,1,11,11,4,5.55415,30.163692155674,NA,NA,8.0078
"6259","CB",2016-01-11 10:00:00,2016,1,11,11,5,5.57795,30.2193970374866,NA,NA,7.99985
"6260","CB",2016-01-11 11:00:00,2016,1,11,11,6,5.69595,30.4565653006308,NA,NA,7.99825
"6261","CB",2016-01-11 12:00:00,2016,1,11,11,7,5.71095,30.4938197445235,NA,NA,7.99985
"6262","CB",2016-01-11 13:00:00,2016,1,11,11,8,5.5481,29.243926572963,NA,NA,8.01585
"6263","CB",2016-01-11 14:00:00,2016,1,11,11,9,5.1954,26.2777728879336,NA,NA,8.0175
"6264","CB",2016-01-11 15:00:00,2016,1,11,11,10,5.29735,28.0013339806241,NA,NA,8.0026
"6265","CB",2016-01-11 16:00:00,2016,1,11,11,11,5.2124,28.1229408465969,NA,NA,7.99825
"6266","CB",2016-01-11 17:00:00,2016,1,11,11,12,5.0774,27.8321123192827,NA,NA,7.9988
"6267","CB",2016-01-11 18:00:00,2016,1,11,11,13,5.0541,27.8427189222264,NA,NA,8.00085
"6268","CB",2016-01-11 19:00:00,2016,1,11,11,14,4.8803,27.6135313839964,NA,NA,7.9923
"6269","CB",2016-01-11 20:00:00,2016,1,11,11,15,5.48435,28.4227403592948,NA,NA,7.9815
"6270","CB",2016-01-11 21:00:00,2016,1,11,11,16,5.5188,29.190372283026,NA,NA,7.9823
"6271","CB",2016-01-11 22:00:00,2016,1,11,11,17,5.67105,29.7631753037284,NA,NA,7.982
"6272","CB",2016-01-11 23:00:00,2016,1,11,11,18,5.7334,30.2094061027146,NA,NA,7.9803
"6273","CB",2016-01-12 00:00:00,2016,1,11,11,19,5.71255,29.9401445272652,NA,NA,7.97415
"6274","CB",2016-01-12 01:00:00,2016,1,11,11,20,5.70565,30.4641452663253,NA,NA,7.9976
"6275","CB",2016-01-12 02:00:00,2016,1,11,11,21,5.25235,29.4316917659862,NA,NA,8.01775
"6276","CB",2016-01-12 03:00:00,2016,1,11,11,22,4.6665,27.5572123798322,NA,NA,8.02105
"6277","CB",2016-01-12 04:00:00,2016,1,11,11,23,4.18455,25.2877727190394,NA,NA,8.0152
"6278","CB",2016-01-12 05:00:00,2016,1,12,12,0,4.6171,26.4153391080502,NA,NA,8.0106
"6279","CB",2016-01-12 06:00:00,2016,1,12,12,1,4.6132,26.7750746778656,NA,NA,8.0023
"6280","CB",2016-01-12 07:00:00,2016,1,12,12,2,4.6276,26.8882980555323,NA,NA,7.99845
"6281","CB",2016-01-12 08:00:00,2016,1,12,12,3,4.86785,27.3402830682046,NA,NA,7.99755
"6282","CB",2016-01-12 09:00:00,2016,1,12,12,4,5.28895,28.5861836919971,NA,NA,7.994
"6283","CB",2016-01-12 10:00:00,2016,1,12,12,5,5.26125,28.7426606861557,NA,NA,7.9973
"6284","CB",2016-01-12 11:00:00,2016,1,12,12,6,5.5727,29.3412245108224,NA,NA,7.9903
"6285","CB",2016-01-12 12:00:00,2016,1,12,12,7,5.7386,29.3301673410699,NA,NA,7.97675
"6286","CB",2016-01-12 13:00:00,2016,1,12,12,8,5.68895,29.9609247062163,NA,NA,7.98385
"6287","CB",2016-01-12 14:00:00,2016,1,12,12,9,4.33265,27.3497999054543,NA,NA,7.99675
"6288","CB",2016-01-12 15:00:00,2016,1,12,12,10,4.01345,25.7567478221467,NA,NA,8.0187
"6289","CB",2016-01-12 16:00:00,2016,1,12,12,11,3.999,26.2266438095729,NA,NA,8.00505
"6290","CB",2016-01-12 17:00:00,2016,1,12,12,12,4.6487,26.486298411124,NA,NA,8.0101
"6291","CB",2016-01-12 18:00:00,2016,1,12,12,13,5.40735,28.1907910505059,NA,NA,8.00625
"6292","CB",2016-01-12 19:00:00,2016,1,12,12,14,4.8087,28.5813289594443,NA,NA,8.00185
"6293","CB",2016-01-12 20:00:00,2016,1,12,12,15,4.9782,28.098038442644,NA,NA,7.99225
"6294","CB",2016-01-12 21:00:00,2016,1,12,12,16,5.6489,28.3954447710428,NA,NA,7.9881
"6295","CB",2016-01-12 22:00:00,2016,1,12,12,17,5.66655,30.0288043132893,NA,NA,7.9951
"6296","CB",2016-01-12 23:00:00,2016,1,12,12,18,5.74445,30.0951742533672,NA,NA,7.9833
"6297","CB",2016-01-13 00:00:00,2016,1,12,12,19,5.7677,30.1435485580218,NA,NA,7.9768
"6298","CB",2016-01-13 01:00:00,2016,1,12,12,20,5.728,30.1685400570988,NA,NA,7.9842
"6299","CB",2016-01-13 02:00:00,2016,1,12,12,21,5.6824,30.2983102765612,NA,NA,7.9826
"6300","CB",2016-01-13 03:00:00,2016,1,12,12,22,4.58695,26.7403013598343,NA,NA,8.0217
"6301","CB",2016-01-13 04:00:00,2016,1,12,12,23,4.1713,25.5820140374986,NA,NA,8.0177
"6302","CB",2016-01-13 05:00:00,2016,1,13,13,0,4.65895,26.6602396866606,NA,NA,8.0028
"6303","CB",2016-01-13 06:00:00,2016,1,13,13,1,5.42335,28.8184874601347,NA,NA,8.0002
"6304","CB",2016-01-13 07:00:00,2016,1,13,13,2,5.67875,29.5764422338407,NA,NA,7.9909
"6305","CB",2016-01-13 08:00:00,2016,1,13,13,3,5.6719,30.0191804980868,NA,NA,7.9926
"6306","CB",2016-01-13 09:00:00,2016,1,13,13,4,5.1517,29.9610988843884,NA,NA,8.0088
"6307","CB",2016-01-13 10:00:00,2016,1,13,13,5,5.4769,29.8963857110156,NA,NA,7.9931
"6308","CB",2016-01-13 11:00:00,2016,1,13,13,6,5.5468,30.0159271390187,NA,NA,7.9867
"6309","CB",2016-01-13 12:00:00,2016,1,13,13,7,5.59875,30.3616394042335,NA,NA,7.98275
"6310","CB",2016-01-13 13:00:00,2016,1,13,13,8,5.4677,30.1371195847283,NA,NA,7.99525
"6311","CB",2016-01-13 14:00:00,2016,1,13,13,9,5.4539,30.1147585472145,NA,NA,7.9863
"6312","CB",2016-01-13 15:00:00,2016,1,13,13,10,4.52725,28.5164451882336,NA,NA,7.9962
"6313","CB",2016-01-13 16:00:00,2016,1,13,13,11,4.084,26.9063140932093,NA,NA,8.02765
"6314","CB",2016-01-13 17:00:00,2016,1,13,13,12,4.1086,26.9340995467651,NA,NA,8.02275
"6315","CB",2016-01-13 18:00:00,2016,1,13,13,13,4.67385,27.7076515488011,NA,NA,8.0145
"6316","CB",2016-01-13 19:00:00,2016,1,13,13,14,4.6741,28.3072511158839,NA,NA,8.00385
"6317","CB",2016-01-13 20:00:00,2016,1,13,13,15,4.77595,28.369033730493,NA,NA,8.00985
"6318","CB",2016-01-13 21:00:00,2016,1,13,13,16,4.7455,28.9957431582097,NA,NA,8.01475
"6319","CB",2016-01-13 22:00:00,2016,1,13,13,17,4.85975,29.3071987735179,NA,NA,8.0196
"6320","CB",2016-01-13 23:00:00,2016,1,13,13,18,5.14585,29.7385042766913,NA,NA,8.0108
"6321","CB",2016-01-14 00:00:00,2016,1,13,13,19,5.1953,29.8545954072098,NA,NA,8.0036
"6322","CB",2016-01-14 01:00:00,2016,1,13,13,20,5.23725,30.0423647976852,NA,NA,7.99785
"6323","CB",2016-01-14 02:00:00,2016,1,13,13,21,4.97065,29.7444879937457,NA,NA,8.01585
"6324","CB",2016-01-14 03:00:00,2016,1,13,13,22,5.0339,29.6930399563381,NA,NA,8.002
"6325","CB",2016-01-14 04:00:00,2016,1,13,13,23,4.3205,28.352731409316,NA,NA,8.0345
"6326","CB",2016-01-14 05:00:00,2016,1,14,14,0,4.1509,28.062023585472,NA,NA,8.038
"6327","CB",2016-01-14 06:00:00,2016,1,14,14,1,4.16065,28.0551481885044,NA,NA,8.0379
"6328","CB",2016-01-14 07:00:00,2016,1,14,14,2,3.84835,28.1816750746201,NA,NA,8.03295
"6329","CB",2016-01-14 08:00:00,2016,1,14,14,3,4.6432,28.3638867465936,NA,NA,8.01685
"6330","CB",2016-01-14 09:00:00,2016,1,14,14,4,4.43045,28.6861545677311,NA,NA,8.0133
"6331","CB",2016-01-14 10:00:00,2016,1,14,14,5,4.7248,28.7842785493174,NA,NA,8.0086
"6332","CB",2016-01-14 11:00:00,2016,1,14,14,6,5.17515,29.8344318858097,NA,NA,8.00615
"6333","CB",2016-01-14 12:00:00,2016,1,14,14,7,5.40405,29.7953879593583,NA,NA,8.00125
"6334","CB",2016-01-14 13:00:00,2016,1,14,14,8,5.3455,29.9740231942369,NA,NA,7.9868
"6335","CB",2016-01-14 14:00:00,2016,1,14,14,9,5.28905,30.1562608161429,NA,NA,7.9897
"6336","CB",2016-01-14 15:00:00,2016,1,14,14,10,5.196,30.1659772959636,NA,NA,7.99375
"6337","CB",2016-01-14 16:00:00,2016,1,14,14,11,5.13535,30.1638972869676,NA,NA,8.00115
"6338","CB",2016-01-14 17:00:00,2016,1,14,14,12,4.39055,30.103163171072,NA,NA,8.0096
"6339","CB",2016-01-14 18:00:00,2016,1,14,14,13,4.16195,29.6349395617967,NA,NA,8.01575
"6340","CB",2016-01-14 19:00:00,2016,1,14,14,14,4.2759,29.6000013073366,NA,NA,8.01345
"6341","CB",2016-01-14 20:00:00,2016,1,14,14,15,4.45525,29.6312890759916,NA,NA,8.0128
"6342","CB",2016-01-14 21:00:00,2016,1,14,14,16,4.47515,29.5978744495541,NA,NA,8.01545
"6343","CB",2016-01-14 22:00:00,2016,1,14,14,17,4.6632,29.7173800308057,NA,NA,8.02125
"6344","CB",2016-01-14 23:00:00,2016,1,14,14,18,4.74635,29.8323164939244,NA,NA,8.0327
"6345","CB",2016-01-15 00:00:00,2016,1,14,14,19,5.1152,29.9016710543015,NA,NA,8.0063
"6346","CB",2016-01-15 01:00:00,2016,1,14,14,20,5.29155,30.285042666106,NA,NA,8.00335
"6347","CB",2016-01-15 02:00:00,2016,1,14,14,21,5.3666,30.4087412749713,NA,NA,7.99725
"6348","CB",2016-01-15 03:00:00,2016,1,14,14,22,5.12545,30.5951692103368,NA,NA,8.00865
"6349","CB",2016-01-15 04:00:00,2016,1,14,14,23,4.9213,30.430133105257,NA,NA,8.01355
"6350","CB",2016-01-15 05:00:00,2016,1,15,15,0,4.47435,29.7502060974499,NA,NA,8.02005
"6351","CB",2016-01-15 06:00:00,2016,1,15,15,1,4.34695,29.526553710803,NA,NA,8.0272
"6352","CB",2016-01-15 07:00:00,2016,1,15,15,2,4.3806,29.4711571231493,NA,NA,8.0284
"6353","CB",2016-01-15 08:00:00,2016,1,15,15,3,4.71895,29.4630985378621,NA,NA,8.01915
"6354","CB",2016-01-15 09:00:00,2016,1,15,15,4,4.75745,29.5810237719916,NA,NA,8.01285
"6355","CB",2016-01-15 10:00:00,2016,1,15,15,5,4.72975,29.8270442148607,NA,NA,8.00375
"6356","CB",2016-01-15 11:00:00,2016,1,15,15,6,4.8332,30.0761984648236,NA,NA,8.0178
"6357","CB",2016-01-15 12:00:00,2016,1,15,15,7,4.7254,30.0491585190674,NA,NA,8.02035
"6358","CB",2016-01-15 13:00:00,2016,1,15,15,8,5.2706,30.1965244727735,NA,NA,8.0106
"6359","CB",2016-01-15 14:00:00,2016,1,15,15,9,5.2564,30.5030331896578,NA,NA,8
"6360","CB",2016-01-15 15:00:00,2016,1,15,15,10,5.20685,30.5399182606607,NA,NA,7.9991
"6361","CB",2016-01-15 16:00:00,2016,1,15,15,11,4.23095,30.1578252710304,NA,NA,8.00775
"6362","CB",2016-01-15 17:00:00,2016,1,15,15,12,3.99645,28.4844062292431,NA,NA,8.0406
"6363","CB",2016-01-15 18:00:00,2016,1,15,15,13,3.7059,27.7011119418232,NA,NA,8.0481
"6364","CB",2016-01-15 19:00:00,2016,1,15,15,14,4.12,27.4400309583029,NA,NA,8.0397
"6365","CB",2016-01-15 20:00:00,2016,1,15,15,15,4.36615,28.1132283821657,NA,NA,8.0289
"6366","CB",2016-01-15 21:00:00,2016,1,15,15,16,4.5497,28.7186251382144,NA,NA,8.01785
"6367","CB",2016-01-15 22:00:00,2016,1,15,15,17,4.49205,29.480372007271,NA,NA,8.019
"6368","CB",2016-01-15 23:00:00,2016,1,15,15,18,4.5859,29.6041181291013,NA,NA,8.0197
"6369","CB",2016-01-16 00:00:00,2016,1,15,15,19,4.7703,29.72537857455,NA,NA,8.0165
"6370","CB",2016-01-16 01:00:00,2016,1,15,15,20,4.7665,29.953732234572,NA,NA,8.0205
"6371","CB",2016-01-16 02:00:00,2016,1,15,15,21,4.7781,30.0142730125698,NA,NA,8.01665
"6372","CB",2016-01-16 03:00:00,2016,1,15,15,22,4.55005,29.7782708011436,NA,NA,8.01995
"6373","CB",2016-01-16 04:00:00,2016,1,15,15,23,3.86395,29.1623429466748,NA,NA,8.0325
"6374","CB",2016-01-16 05:00:00,2016,1,16,16,0,3.87385,27.0752786822231,NA,NA,8.0412
"6375","CB",2016-01-16 06:00:00,2016,1,16,16,1,3.9374,27.3324974872414,NA,NA,8.05485
"6376","CB",2016-01-16 07:00:00,2016,1,16,16,2,3.856,27.5151749309341,NA,NA,8.0377
"6377","CB",2016-01-16 08:00:00,2016,1,16,16,3,3.803,27.3283678270947,NA,NA,8.04645
